"","Simulation","PosteriorProbs","Model"
"5722","exp_n670.posterior_probs",0.102749946429863,"probit"
"5723","exp_n670.posterior_probs",0.00316805521252264,"qlinear"
"5724","exp_n670.posterior_probs",0.128310863646618,"weibull"
"5725","exp_n671.posterior_probs",0.0686770365323646,"gamma"
"5726","exp_n671.posterior_probs",0.0659134102900417,"hill"
"5727","exp_n671.posterior_probs",0.228132574022712,"log-logistic"
"5728","exp_n671.posterior_probs",0.165464925877178,"log-probit"
"5729","exp_n671.posterior_probs",0.10827860972767,"logistic"
"5730","exp_n671.posterior_probs",0.0048388674996375,"multistage"
"5731","exp_n671.posterior_probs",0.233516787931305,"probit"
"5732","exp_n671.posterior_probs",0.0461080236305031,"qlinear"
"5733","exp_n671.posterior_probs",0.079069764488589,"weibull"
"5734","exp_n672.posterior_probs",0.0442934666577546,"gamma"
"5735","exp_n672.posterior_probs",0.00319854731032483,"hill"
"5736","exp_n672.posterior_probs",0.0116208975641608,"log-logistic"
"5737","exp_n672.posterior_probs",0.221829104002113,"log-probit"
"5738","exp_n672.posterior_probs",0.505467740076472,"logistic"
"5739","exp_n672.posterior_probs",7.10815354257303e-06,"multistage"
"5740","exp_n672.posterior_probs",0.00416157364538452,"probit"
"5741","exp_n672.posterior_probs",1.79463664906071e-06,"qlinear"
"5742","exp_n672.posterior_probs",0.209419767953599,"weibull"
"5743","exp_n673.posterior_probs",0.0643423842103736,"gamma"
"5744","exp_n673.posterior_probs",0.0567187167014171,"hill"
"5745","exp_n673.posterior_probs",0.220269659429052,"log-logistic"
"5746","exp_n673.posterior_probs",0.163104677917751,"log-probit"
"5747","exp_n673.posterior_probs",0.194893466341448,"logistic"
"5748","exp_n673.posterior_probs",0.00374980428317105,"multistage"
"5749","exp_n673.posterior_probs",0.178647463374526,"probit"
"5750","exp_n673.posterior_probs",0.0137864558039255,"qlinear"
"5751","exp_n673.posterior_probs",0.104487371938335,"weibull"
"5752","exp_n674.posterior_probs",0.0633158770042885,"gamma"
"5753","exp_n674.posterior_probs",0.0659452111205584,"hill"
"5754","exp_n674.posterior_probs",0.208260138078078,"log-logistic"
"5755","exp_n674.posterior_probs",0.203245889825149,"log-probit"
"5756","exp_n674.posterior_probs",0.168649656331594,"logistic"
"5757","exp_n674.posterior_probs",0.00264427732206717,"multistage"
"5758","exp_n674.posterior_probs",0.170751938989689,"probit"
"5759","exp_n674.posterior_probs",0.0281753878198475,"qlinear"
"5760","exp_n674.posterior_probs",0.0890116235087291,"weibull"
"5761","exp_n675.posterior_probs",0.0650768946989941,"gamma"
"5762","exp_n675.posterior_probs",0.0818733015183682,"hill"
"5763","exp_n675.posterior_probs",0.188235520550078,"log-logistic"
"5764","exp_n675.posterior_probs",0.145915200898987,"log-probit"
"5765","exp_n675.posterior_probs",0.0662334563838631,"logistic"
"5766","exp_n675.posterior_probs",0.0064762285367325,"multistage"
"5767","exp_n675.posterior_probs",0.212110557104286,"probit"
"5768","exp_n675.posterior_probs",0.162016612178158,"qlinear"
"5769","exp_n675.posterior_probs",0.0720622281305322,"weibull"
"5770","exp_n676.posterior_probs",0.0598409655641005,"gamma"
"5771","exp_n676.posterior_probs",0.0707836200982024,"hill"
"5772","exp_n676.posterior_probs",0.258157212601873,"log-logistic"
"5773","exp_n676.posterior_probs",0.213871152824604,"log-probit"
"5774","exp_n676.posterior_probs",0,"logistic"
"5775","exp_n676.posterior_probs",0.0063351419137869,"multistage"
"5776","exp_n676.posterior_probs",0.260712645831205,"probit"
"5777","exp_n676.posterior_probs",0.0358852501817271,"qlinear"
"5778","exp_n676.posterior_probs",0.0944140109845013,"weibull"
"5779","exp_n677.posterior_probs",0.0752790142208563,"gamma"
"5780","exp_n677.posterior_probs",0.0199632283507558,"hill"
"5781","exp_n677.posterior_probs",0.0797159048056032,"log-logistic"
"5782","exp_n677.posterior_probs",0.251928911853127,"log-probit"
"5783","exp_n677.posterior_probs",0.413195607668584,"logistic"
"5784","exp_n677.posterior_probs",0.000325120173026495,"multistage"
"5785","exp_n677.posterior_probs",0.0501914957724482,"probit"
"5786","exp_n677.posterior_probs",0.000478408276264332,"qlinear"
"5787","exp_n677.posterior_probs",0.108922308879334,"weibull"
"5788","exp_n678.posterior_probs",0.0645017224068888,"gamma"
"5789","exp_n678.posterior_probs",0.0297317680286365,"hill"
"5790","exp_n678.posterior_probs",0.177943233633125,"log-logistic"
"5791","exp_n678.posterior_probs",0.205117040271924,"log-probit"
"5792","exp_n678.posterior_probs",0.259265280238033,"logistic"
"5793","exp_n678.posterior_probs",0.00158401998181601,"multistage"
"5794","exp_n678.posterior_probs",0.164819134632201,"probit"
"5795","exp_n678.posterior_probs",0.00223951950998119,"qlinear"
"5796","exp_n678.posterior_probs",0.0947982812973957,"weibull"
"5797","exp_n679.posterior_probs",0.0617559086052921,"gamma"
"5798","exp_n679.posterior_probs",0.0661308567410899,"hill"
"5799","exp_n679.posterior_probs",0.243910936473255,"log-logistic"
"5800","exp_n679.posterior_probs",0.153412868941378,"log-probit"
"5801","exp_n679.posterior_probs",0.0922088717038408,"logistic"
"5802","exp_n679.posterior_probs",0.00597528458180469,"multistage"
"5803","exp_n679.posterior_probs",0.238890959080962,"probit"
"5804","exp_n679.posterior_probs",0.0563831974259742,"qlinear"
"5805","exp_n679.posterior_probs",0.0813311164464045,"weibull"
"5806","exp_n68.posterior_probs",0.0687540405848115,"gamma"
"5807","exp_n68.posterior_probs",0.0395000296713085,"hill"
"5808","exp_n68.posterior_probs",0.148330385772797,"log-logistic"
"5809","exp_n68.posterior_probs",0.27283021219846,"log-probit"
"5810","exp_n68.posterior_probs",0.252836507018382,"logistic"
"5811","exp_n68.posterior_probs",0.00131260871059505,"multistage"
"5812","exp_n68.posterior_probs",0.107735402459678,"probit"
"5813","exp_n68.posterior_probs",0.00418891281561687,"qlinear"
"5814","exp_n68.posterior_probs",0.104511900768352,"weibull"
"5815","exp_n680.posterior_probs",0.0681834253800448,"gamma"
"5816","exp_n680.posterior_probs",0.0184521100250519,"hill"
"5817","exp_n680.posterior_probs",0.0515553445090956,"log-logistic"
"5818","exp_n680.posterior_probs",0.271046773112948,"log-probit"
"5819","exp_n680.posterior_probs",0.418110137947636,"logistic"
"5820","exp_n680.posterior_probs",0.000232247155763345,"multistage"
"5821","exp_n680.posterior_probs",0.0286540802803307,"probit"
"5822","exp_n680.posterior_probs",0.000382918120429084,"qlinear"
"5823","exp_n680.posterior_probs",0.143382963468701,"weibull"
"5824","exp_n681.posterior_probs",0.0718608714021884,"gamma"
"5825","exp_n681.posterior_probs",0.0723500753411665,"hill"
"5826","exp_n681.posterior_probs",0.238911692055798,"log-logistic"
"5827","exp_n681.posterior_probs",0.152079416660499,"log-probit"
"5828","exp_n681.posterior_probs",0.0884566475870859,"logistic"
"5829","exp_n681.posterior_probs",0.00577553054778487,"multistage"
"5830","exp_n681.posterior_probs",0.219770108932213,"probit"
"5831","exp_n681.posterior_probs",0.073066418121932,"qlinear"
"5832","exp_n681.posterior_probs",0.0777292393513321,"weibull"
"5833","exp_n682.posterior_probs",0.0931989608808684,"gamma"
"5834","exp_n682.posterior_probs",0.0919012559389387,"hill"
"5835","exp_n682.posterior_probs",0.0914961946468826,"log-logistic"
"5836","exp_n682.posterior_probs",0.180164964979446,"log-probit"
"5837","exp_n682.posterior_probs",0.0930231269588453,"logistic"
"5838","exp_n682.posterior_probs",0.0161686228479474,"multistage"
"5839","exp_n682.posterior_probs",0.206302366886375,"probit"
"5840","exp_n682.posterior_probs",0.149213921580352,"qlinear"
"5841","exp_n682.posterior_probs",0.0785305852803435,"weibull"
"5842","exp_n683.posterior_probs",0.100065696646831,"gamma"
"5843","exp_n683.posterior_probs",0.0644829493248405,"hill"
"5844","exp_n683.posterior_probs",0.209428336205531,"log-logistic"
"5845","exp_n683.posterior_probs",0.0676483277785652,"log-probit"
"5846","exp_n683.posterior_probs",0.246835150779979,"logistic"
"5847","exp_n683.posterior_probs",0.003729798605751,"multistage"
"5848","exp_n683.posterior_probs",0.199165913588473,"probit"
"5849","exp_n683.posterior_probs",0.0156263108128059,"qlinear"
"5850","exp_n683.posterior_probs",0.0930175162572235,"weibull"
"5851","exp_n684.posterior_probs",0.0577974809306165,"gamma"
"5852","exp_n684.posterior_probs",0.0538641339364877,"hill"
"5853","exp_n684.posterior_probs",0.240486211927703,"log-logistic"
"5854","exp_n684.posterior_probs",0.154553741364989,"log-probit"
"5855","exp_n684.posterior_probs",0.168684387350842,"logistic"
"5856","exp_n684.posterior_probs",0.00373736744113476,"multistage"
"5857","exp_n684.posterior_probs",0.203593686086217,"probit"
"5858","exp_n684.posterior_probs",0.0161348627510209,"qlinear"
"5859","exp_n684.posterior_probs",0.101148128210989,"weibull"
"5860","exp_n685.posterior_probs",0.0463891050176468,"gamma"
"5861","exp_n685.posterior_probs",0.0791918208014481,"hill"
"5862","exp_n685.posterior_probs",0.188757798053111,"log-logistic"
"5863","exp_n685.posterior_probs",0.139131054944301,"log-probit"
"5864","exp_n685.posterior_probs",0.05596404062526,"logistic"
"5865","exp_n685.posterior_probs",0.00818869924645974,"multistage"
"5866","exp_n685.posterior_probs",0.206578884377068,"probit"
"5867","exp_n685.posterior_probs",0.203992526183051,"qlinear"
"5868","exp_n685.posterior_probs",0.0718060707516546,"weibull"
"5869","exp_n686.posterior_probs",0.0543498686787954,"gamma"
"5870","exp_n686.posterior_probs",0.0637026109100196,"hill"
"5871","exp_n686.posterior_probs",0.220879220211674,"log-logistic"
"5872","exp_n686.posterior_probs",0.160659709185507,"log-probit"
"5873","exp_n686.posterior_probs",0.117952450547081,"logistic"
"5874","exp_n686.posterior_probs",0.00910722219075702,"multistage"
"5875","exp_n686.posterior_probs",0.255814613290971,"probit"
"5876","exp_n686.posterior_probs",0.0356939018333195,"qlinear"
"5877","exp_n686.posterior_probs",0.0818404031518757,"weibull"
"5878","exp_n687.posterior_probs",0.00157092438032366,"gamma"
"5879","exp_n687.posterior_probs",0.0775727539688735,"hill"
"5880","exp_n687.posterior_probs",0.256630844905818,"log-logistic"
"5881","exp_n687.posterior_probs",0.15967348125142,"log-probit"
"5882","exp_n687.posterior_probs",0.085278831740942,"logistic"
"5883","exp_n687.posterior_probs",0.00550526591651911,"multistage"
"5884","exp_n687.posterior_probs",0.229066412671032,"probit"
"5885","exp_n687.posterior_probs",0.103922489646565,"qlinear"
"5886","exp_n687.posterior_probs",0.0807789955185071,"weibull"
"5887","exp_n688.posterior_probs",0.0590186588696878,"gamma"
"5888","exp_n688.posterior_probs",0.0692105301163261,"hill"
"5889","exp_n688.posterior_probs",0.230884504787968,"log-logistic"
"5890","exp_n688.posterior_probs",0.156205376934178,"log-probit"
"5891","exp_n688.posterior_probs",0.0959156315518718,"logistic"
"5892","exp_n688.posterior_probs",0.00551634729388816,"multistage"
"5893","exp_n688.posterior_probs",0.24523902345792,"probit"
"5894","exp_n688.posterior_probs",0.0586960669828704,"qlinear"
"5895","exp_n688.posterior_probs",0.0793138600052899,"weibull"
"5896","exp_n689.posterior_probs",0.0573365489081965,"gamma"
"5897","exp_n689.posterior_probs",0.0640416981538481,"hill"
"5898","exp_n689.posterior_probs",0.232005819897084,"log-logistic"
"5899","exp_n689.posterior_probs",0.171403452565636,"log-probit"
"5900","exp_n689.posterior_probs",0.0938507948709403,"logistic"
"5901","exp_n689.posterior_probs",0.00589875203044894,"multistage"
"5902","exp_n689.posterior_probs",0.254767680519133,"probit"
"5903","exp_n689.posterior_probs",0.0375738967280176,"qlinear"
"5904","exp_n689.posterior_probs",0.083121356326695,"weibull"
"5905","exp_n69.posterior_probs",0.0635430904937777,"gamma"
"5906","exp_n69.posterior_probs",0.0814887241942695,"hill"
"5907","exp_n69.posterior_probs",0.184248065439358,"log-logistic"
"5908","exp_n69.posterior_probs",0.143367037827761,"log-probit"
"5909","exp_n69.posterior_probs",0.0621768453254866,"logistic"
"5910","exp_n69.posterior_probs",0.00981606194359837,"multistage"
"5911","exp_n69.posterior_probs",0.209778657661319,"probit"
"5912","exp_n69.posterior_probs",0.174476205535826,"qlinear"
"5913","exp_n69.posterior_probs",0.0711053115786024,"weibull"
"5914","exp_n690.posterior_probs",0.0656414810780793,"gamma"
"5915","exp_n690.posterior_probs",0.0604344805651894,"hill"
"5916","exp_n690.posterior_probs",0.204477731704449,"log-logistic"
"5917","exp_n690.posterior_probs",0.197903045477187,"log-probit"
"5918","exp_n690.posterior_probs",0.168091270108891,"logistic"
"5919","exp_n690.posterior_probs",0.00204852551161646,"multistage"
"5920","exp_n690.posterior_probs",0.200983613859662,"probit"
"5921","exp_n690.posterior_probs",0.0169604543717798,"qlinear"
"5922","exp_n690.posterior_probs",0.0834593973231457,"weibull"
"5923","exp_n691.posterior_probs",0.0910568289141786,"gamma"
"5924","exp_n691.posterior_probs",0.0809135041789872,"hill"
"5925","exp_n691.posterior_probs",0.0154441802439734,"log-logistic"
"5926","exp_n691.posterior_probs",0.154292570995381,"log-probit"
"5927","exp_n691.posterior_probs",0.0427668764908115,"logistic"
"5928","exp_n691.posterior_probs",0.0262033231729446,"multistage"
"5929","exp_n691.posterior_probs",0.0510231525037336,"probit"
"5930","exp_n691.posterior_probs",0.46184219172035,"qlinear"
"5931","exp_n691.posterior_probs",0.0764573717796403,"weibull"
"5932","exp_n692.posterior_probs",0.0692855723316419,"gamma"
"5933","exp_n692.posterior_probs",0.0811189156686033,"hill"
"5934","exp_n692.posterior_probs",0.103093693452743,"log-logistic"
"5935","exp_n692.posterior_probs",0.145851144321448,"log-probit"
"5936","exp_n692.posterior_probs",0.0506670314256548,"logistic"
"5937","exp_n692.posterior_probs",0.0201104782975578,"multistage"
"5938","exp_n692.posterior_probs",0.153755598434433,"probit"
"5939","exp_n692.posterior_probs",0.303287478297966,"qlinear"
"5940","exp_n692.posterior_probs",0.0728300877699523,"weibull"
"5941","exp_n693.posterior_probs",0.11640606841552,"gamma"
"5942","exp_n693.posterior_probs",0.0775431186748101,"hill"
"5943","exp_n693.posterior_probs",0.111341963627754,"log-logistic"
"5944","exp_n693.posterior_probs",0.133878374323118,"log-probit"
"5945","exp_n693.posterior_probs",0.0441027457077629,"logistic"
"5946","exp_n693.posterior_probs",0.0102095275672567,"multistage"
"5947","exp_n693.posterior_probs",0.156267733359338,"probit"
"5948","exp_n693.posterior_probs",0.281274907541128,"qlinear"
"5949","exp_n693.posterior_probs",0.0689755607833115,"weibull"
"5950","exp_n694.posterior_probs",0.0695539938629583,"gamma"
"5951","exp_n694.posterior_probs",0.0284969777900178,"hill"
"5952","exp_n694.posterior_probs",0.104710348620799,"log-logistic"
"5953","exp_n694.posterior_probs",0.293268358029485,"log-probit"
"5954","exp_n694.posterior_probs",0.323399363631458,"logistic"
"5955","exp_n694.posterior_probs",0.000665332016156992,"multistage"
"5956","exp_n694.posterior_probs",0.0693485078966978,"probit"
"5957","exp_n694.posterior_probs",0.0018346268349192,"qlinear"
"5958","exp_n694.posterior_probs",0.108722491317508,"weibull"
"5959","exp_n695.posterior_probs",0,"gamma"
"5960","exp_n695.posterior_probs",0.0816302245780677,"hill"
"5961","exp_n695.posterior_probs",0.229458675045793,"log-logistic"
"5962","exp_n695.posterior_probs",0.159000471530104,"log-probit"
"5963","exp_n695.posterior_probs",0.0835208781899387,"logistic"
"5964","exp_n695.posterior_probs",0.00536837885558801,"multistage"
"5965","exp_n695.posterior_probs",0.250051073597719,"probit"
"5966","exp_n695.posterior_probs",0.110906325063001,"qlinear"
"5967","exp_n695.posterior_probs",0.0800639731397884,"weibull"
"5968","exp_n696.posterior_probs",0.0729030627612749,"gamma"
"5969","exp_n696.posterior_probs",0.0830056057397322,"hill"
"5970","exp_n696.posterior_probs",0.0618242026760874,"log-logistic"
"5971","exp_n696.posterior_probs",0.151124830506121,"log-probit"
"5972","exp_n696.posterior_probs",0.0450850224855932,"logistic"
"5973","exp_n696.posterior_probs",0.0134859251194233,"multistage"
"5974","exp_n696.posterior_probs",0.115171169719284,"probit"
"5975","exp_n696.posterior_probs",0.38080567595712,"qlinear"
"5976","exp_n696.posterior_probs",0.0765945050353633,"weibull"
"5977","exp_n697.posterior_probs",0,"gamma"
"5978","exp_n697.posterior_probs",0.0826796475020817,"hill"
"5979","exp_n697.posterior_probs",0.217588050521868,"log-logistic"
"5980","exp_n697.posterior_probs",0.144683970055166,"log-probit"
"5981","exp_n697.posterior_probs",0.061911198449242,"logistic"
"5982","exp_n697.posterior_probs",0.0070341498359323,"multistage"
"5983","exp_n697.posterior_probs",0.234130033944485,"probit"
"5984","exp_n697.posterior_probs",0.17579272800948,"qlinear"
"5985","exp_n697.posterior_probs",0.0761802216817438,"weibull"
"5986","exp_n698.posterior_probs",0.0558860981492712,"gamma"
"5987","exp_n698.posterior_probs",0.0856341224863971,"hill"
"5988","exp_n698.posterior_probs",0.0649676991370917,"log-logistic"
"5989","exp_n698.posterior_probs",0.14665861261464,"log-probit"
"5990","exp_n698.posterior_probs",0.0423275467914026,"logistic"
"5991","exp_n698.posterior_probs",0.010660774426898,"multistage"
"5992","exp_n698.posterior_probs",0.126209916697658,"probit"
"5993","exp_n698.posterior_probs",0.387937127103677,"qlinear"
"5994","exp_n698.posterior_probs",0.0797181025929641,"weibull"
"5995","exp_n699.posterior_probs",0.0101956940795755,"gamma"
