"","set","Dose","N","Effect"
"670","exp_n113",0.745485059351283,2,0
"671","exp_n113",0.745873674255375,71,0
"672","exp_n113",0.747902203757632,30,7
"673","exp_n113",0.750085540788026,3,0
"674","exp_n113",0.755727487732443,3,3
"675","exp_n113",0.764439844235978,30,13
"676","exp_n113",0.79846588437909,30,18
"677","exp_n113",0.8162875731243,30,29
"678","exp_n113",0.821303448899591,4,0
"679","exp_n113",0.827184133317189,4,0
"680","exp_n113",0.835613720884829,30,1
"681","exp_n113",0.83777725575699,1,0
"682","exp_n113",0.838061180243871,30,3
"683","exp_n113",0.848869125291732,30,4
"684","exp_n113",0.85022695084088,5,0
"685","exp_n113",0.859255856411023,30,30
"686","exp_n113",0.872523752168616,30,1
"687","exp_n113",0.891947848244225,30,29
"688","exp_n113",0.899845567236789,30,1
"689","exp_n113",0.913387665778295,17,3
"690","exp_n113",0.913722217361868,30,3
"691","exp_n113",0.914378853917407,73,0
"692","exp_n113",0.919357838107687,30,1
"693","exp_n113",0.927526794392188,36,0
"694","exp_n113",0.939295766715171,30,15
"695","exp_n113",0.946033594381572,2,2
"696","exp_n113",0.967444067737555,30,21
"697","exp_n113",0.985154573429344,30,16
"698","exp_n113",0.988881861439176,30,12
"699","exp_n113",0.990095278338834,30,18
"700","exp_n113",0.999682171576092,30,12
"701","exp_n113",1.01011956917459,30,28
"702","exp_n113",1.0537888858161,4,1
"703","exp_n114",0,30,0
"704","exp_n114",0.686382393093419,30,26
"705","exp_n114",0.687845498291908,2,0
"706","exp_n114",0.702761107203695,30,5
"707","exp_n114",0.718033469084405,30,20
"708","exp_n114",0.729579156769958,3,0
"709","exp_n114",0.735460646602126,2,0
"710","exp_n114",0.737159305159842,71,0
"711","exp_n114",0.740774806595434,30,8
"712","exp_n114",0.742916951712901,30,2
"713","exp_n114",0.751068435381052,3,3
"714","exp_n114",0.762269728180203,30,16
"715","exp_n114",0.780535108229881,30,15
"716","exp_n114",0.793691534143404,4,0
"717","exp_n114",0.804835977502223,30,28
"718","exp_n114",0.806322159660271,4,0
"719","exp_n114",0.808585008508767,30,30
"720","exp_n114",0.820888303949345,30,1
"721","exp_n114",0.829793062472883,30,5
"722","exp_n114",0.832907875798125,1,0
"723","exp_n114",0.853885134567611,30,3
"724","exp_n114",0.864953071014483,5,0
"725","exp_n114",0.874607298480445,30,6
"726","exp_n114",0.880937878680458,30,29
"727","exp_n114",0.898276710486592,30,0
"728","exp_n114",0.899953517436362,73,0
"729","exp_n114",0.907606015400621,17,2
"730","exp_n114",0.908743423114482,30,2
"731","exp_n114",0.912871841873204,36,0
"732","exp_n114",0.918248209580675,30,3
"733","exp_n114",0.928348705675045,30,15
"734","exp_n114",0.928570731552697,2,2
"735","exp_n114",0.952582601802416,30,28
"736","exp_n114",0.965195893252165,30,15
"737","exp_n114",0.966308099206528,30,16
"738","exp_n114",0.96963159162327,30,19
"739","exp_n114",0.982876591727893,30,17
"740","exp_n114",1.00597365589468,30,29
"741","exp_n114",1.01425131872598,4,0
"742","exp_n115",0,30,0
"743","exp_n115",0.706996378274762,30,20
"744","exp_n115",0.712969544883092,2,0
"745","exp_n115",0.733460184130104,30,23
"746","exp_n115",0.743243375590058,30,7
"747","exp_n115",0.749354010187302,3,0
"748","exp_n115",0.757412189276711,2,0
"749","exp_n115",0.761738896307978,30,13
"750","exp_n115",0.76572670230585,71,0
"751","exp_n115",0.771830850077591,30,2
"752","exp_n115",0.774765785037294,3,3
"753","exp_n115",0.797859565912334,30,7
"754","exp_n115",0.811797477637339,30,20
"755","exp_n115",0.815854190826906,30,25
"756","exp_n115",0.821209937941837,4,0
"757","exp_n115",0.83803699765688,4,0
"758","exp_n115",0.857175506956493,30,2
"759","exp_n115",0.858014994439476,1,0
"760","exp_n115",0.85930664135826,30,3
"761","exp_n115",0.865378960218272,30,30
"762","exp_n115",0.89743450834726,5,0
"763","exp_n115",0.904050370244065,30,3
"764","exp_n115",0.904288384693097,30,27
"765","exp_n115",0.916148831414922,30,0
"766","exp_n115",0.927569098037676,30,3
"767","exp_n115",0.939969497407669,73,0
"768","exp_n115",0.945690793368857,30,2
"769","exp_n115",0.951081311267617,17,2
"770","exp_n115",0.961169187891548,36,3
"771","exp_n115",0.963115205371337,30,1
"772","exp_n115",0.963149859895138,30,12
"773","exp_n115",0.963786605516666,2,0
"774","exp_n115",0.98379034755184,30,27
"775","exp_n115",0.99178995765278,30,19
"776","exp_n115",1.00758013203396,30,17
"777","exp_n115",1.01114829160505,30,20
"778","exp_n115",1.01334004758083,30,13
"779","exp_n115",1.03046547182971,30,27
"780","exp_n115",1.04333453723718,4,1
"781","exp_n116",0,30,0
"782","exp_n116",0.683190618127241,30,21
"783","exp_n116",0.684866271347634,2,0
"784","exp_n116",0.703187212210292,30,20
"785","exp_n116",0.704417787609006,30,5
"786","exp_n116",0.712676488247582,3,0
"787","exp_n116",0.735793386479477,71,0
"788","exp_n116",0.736857118336193,2,0
"789","exp_n116",0.73819587578339,3,3
"790","exp_n116",0.741860640386198,30,9
"791","exp_n116",0.742225916026189,30,7
"792","exp_n116",0.755118540406191,30,9
"793","exp_n116",0.787578166774039,30,20
"794","exp_n116",0.79044836683893,30,26
"795","exp_n116",0.802587111297313,4,0
"796","exp_n116",0.80685623969006,4,0
"797","exp_n116",0.819743951974755,1,0
"798","exp_n116",0.820753013373636,30,1
"799","exp_n116",0.823131228936022,30,3
"800","exp_n116",0.846937046657326,30,30
"801","exp_n116",0.8538614153805,30,3
"802","exp_n116",0.859941526500277,5,0
"803","exp_n116",0.868419805518746,30,29
"804","exp_n116",0.871936978453645,30,3
"805","exp_n116",0.894203798047721,30,1
"806","exp_n116",0.898910693823219,73,0
"807","exp_n116",0.899410687670231,17,1
"808","exp_n116",0.904782226600243,30,0
"809","exp_n116",0.906413176825706,30,4
"810","exp_n116",0.92361239735839,36,2
"811","exp_n116",0.925534706855305,2,1
"812","exp_n116",0.926227218196579,30,16
"813","exp_n116",0.951497522061718,30,19
"814","exp_n116",0.952744373792796,30,29
"815","exp_n116",0.96679641899739,30,9
"816","exp_n116",0.966866860789066,30,15
"817","exp_n116",0.974579810619119,30,18
"818","exp_n116",0.989357449806196,30,27
"819","exp_n116",1.00188398865426,4,0
"820","exp_n117",0,30,0
"821","exp_n117",0.676014014051301,30,4
"822","exp_n117",0.705677193343756,2,0
"823","exp_n117",0.705819322284959,30,23
"824","exp_n117",0.726155092545459,30,3
"825","exp_n117",0.750236714210115,2,0
"826","exp_n117",0.750291433920114,71,0
"827","exp_n117",0.752797408099398,30,15
"828","exp_n117",0.759266252356241,3,3
"829","exp_n117",0.759623854288817,30,15
"830","exp_n117",0.783190331913403,30,10
"831","exp_n117",0.794408414107853,3,0
"832","exp_n117",0.811881714406816,30,18
"833","exp_n117",0.815745894971908,30,7
"834","exp_n117",0.817100604500166,5,0
"835","exp_n117",0.838613074346203,1,0
"836","exp_n117",0.842890324934663,30,1
"837","exp_n117",0.843443237475871,30,6
"838","exp_n117",0.850737036743947,30,2
"839","exp_n117",0.857032924710768,30,25
"840","exp_n117",0.875234449739644,4,0
"841","exp_n117",0.876953824013701,30,4
"842","exp_n117",0.885384841359973,4,0
"843","exp_n117",0.898431282661331,30,1
"844","exp_n117",0.903862042063052,73,0
"845","exp_n117",0.907729338052864,17,4
"846","exp_n117",0.919063089237789,30,1
"847","exp_n117",0.924694612197904,30,30
"848","exp_n117",0.926617772100632,36,3
"849","exp_n117",0.957987039994058,2,1
"850","exp_n117",0.958415820169652,30,10
"851","exp_n117",0.958898205924444,30,28
"852","exp_n117",1.00872194668701,30,19
"853","exp_n117",1.01012112599607,30,30
"854","exp_n117",1.01821026339864,30,14
"855","exp_n117",1.02231139285533,30,11
"856","exp_n117",1.03071745993937,30,19
"857","exp_n117",1.06083181919749,30,30
"858","exp_n117",1.11488872526238,4,1
"859","exp_n118",0,30,0
"860","exp_n118",0.672818520254693,30,21
"861","exp_n118",0.68134002517921,2,0
"862","exp_n118",0.686189900358779,30,10
"863","exp_n118",0.705056712420375,3,0
"864","exp_n118",0.707877424478386,30,24
"865","exp_n118",0.718792034521556,2,0
"866","exp_n118",0.724487525378151,30,5
"867","exp_n118",0.726197458917864,71,0
"868","exp_n118",0.727457893293377,30,9
"869","exp_n118",0.736527935172062,30,9
"870","exp_n118",0.737355281726457,3,3
"871","exp_n118",0.770593074343868,30,20
"872","exp_n118",0.78654283421987,30,27
"873","exp_n118",0.802145871199369,4,0
"874","exp_n118",0.804652309405349,1,0
"875","exp_n118",0.813752528749405,4,0
"876","exp_n118",0.814346927270023,30,1
"877","exp_n118",0.815600164439892,30,2
"878","exp_n118",0.829151272987098,30,4
"879","exp_n118",0.833869839439383,5,0
"880","exp_n118",0.846402174709975,30,3
"881","exp_n118",0.848240143935779,30,30
"882","exp_n118",0.872821799882,30,2
"883","exp_n118",0.875224402223591,30,27
"884","exp_n118",0.886128042766628,17,3
"885","exp_n118",0.887649668437847,73,0
"886","exp_n118",0.891043201151023,30,2
"887","exp_n118",0.891288827519136,30,3
"888","exp_n118",0.90535524363746,36,1
"889","exp_n118",0.914519129346721,2,1
"890","exp_n118",0.919812457243076,30,14
"891","exp_n118",0.945977648097328,30,29
"892","exp_n118",0.958432349464544,30,17
"893","exp_n118",0.958442831370376,30,15
"894","exp_n118",0.959492431442227,30,13
"895","exp_n118",0.96575047318383,30,17
"896","exp_n118",0.994346732661833,30,28
"897","exp_n118",1.01411434438736,4,2
"898","exp_n119",0,30,0
"899","exp_n119",0.688156756079001,30,27
"900","exp_n119",0.689463967493029,2,0
"901","exp_n119",0.69473615101028,30,5
"902","exp_n119",0.718412383758022,30,21
"903","exp_n119",0.729146525722336,30,5
"904","exp_n119",0.730693843556385,2,0
"905","exp_n119",0.732215239740427,30,10
"906","exp_n119",0.737511975613148,3,0
"907","exp_n119",0.738395199708318,71,0
"908","exp_n119",0.746608859184286,3,3
"909","exp_n119",0.751849307697124,30,7
"910","exp_n119",0.774750898481962,30,14
"911","exp_n119",0.815201193340987,30,30
"912","exp_n119",0.818650208359784,1,0
"913","exp_n119",0.819576505518714,30,22
"914","exp_n119",0.822996928291596,4,0
"915","exp_n119",0.824080850556156,30,7
"916","exp_n119",0.824393428554921,30,3
"917","exp_n119",0.831497710366595,4,0
"918","exp_n119",0.835445066294901,5,0
"919","exp_n119",0.837699060880526,30,1
"920","exp_n119",0.861122752195029,30,4
"921","exp_n119",0.878628401435121,30,4
"922","exp_n119",0.888637020837799,17,3
"923","exp_n119",0.894736566949266,30,0
"924","exp_n119",0.895007627532169,73,0
"925","exp_n119",0.896231243136644,30,30
"926","exp_n119",0.899972391558703,30,5
"927","exp_n119",0.917492256699996,36,3
"928","exp_n119",0.929878434030776,30,16
"929","exp_n119",0.933381151594182,2,2
"930","exp_n119",0.955430136934675,30,29
"931","exp_n119",0.972879700202108,30,18
"932","exp_n119",0.975894237298109,30,12
"933","exp_n119",0.978080860324287,30,14
"934","exp_n119",0.981275411212583,30,13
"935","exp_n119",1.00267535498907,30,28
"936","exp_n119",1.03427302220442,4,0
"937","exp_n12",0,30,0
"938","exp_n12",0.702414517610781,2,0
"939","exp_n12",0.707313606520107,30,23
"940","exp_n12",0.721251354949531,30,22
"941","exp_n12",0.725050804148528,30,5
"942","exp_n12",0.735863314075311,3,0
"943","exp_n12",0.751537900697324,71,0
"944","exp_n12",0.753486901301243,2,0
"945","exp_n12",0.756419486644874,30,12
"946","exp_n12",0.760115054167461,3,3
"947","exp_n12",0.77420043921318,30,11
"948","exp_n12",0.779506770467499,30,0
"949","exp_n12",0.796230023879598,30,18
"950","exp_n12",0.811066147013284,30,25
"951","exp_n12",0.816793697881484,4,0
"952","exp_n12",0.82778588806642,30,30
"953","exp_n12",0.829637668951921,4,0
"954","exp_n12",0.839813452572045,30,3
"955","exp_n12",0.843633460501819,1,0
"956","exp_n12",0.846079159364079,30,5
"957","exp_n12",0.885220239923319,30,30
"958","exp_n12",0.888514557001137,30,4
"959","exp_n12",0.888937195838961,5,0
"960","exp_n12",0.904588435051312,30,3
"961","exp_n12",0.921317573415128,30,5
"962","exp_n12",0.929272922877238,17,1
"963","exp_n12",0.934866816525435,30,3
"964","exp_n12",0.935862301121978,30,2
"965","exp_n12",0.936352295666295,73,0
"966","exp_n12",0.941812299078921,36,4
"967","exp_n12",0.95310628494221,30,12
"968","exp_n12",0.954321828879733,2,0
"969","exp_n12",0.969346794429182,30,27
"970","exp_n12",0.976131872373263,30,22
"971","exp_n12",0.987521361990357,30,17
"972","exp_n12",0.987680089912653,30,11
"973","exp_n12",0.988126255568023,30,10
"974","exp_n12",1.01662080588604,30,28
"975","exp_n12",1.02631328406401,4,0
"976","exp_n120",0,30,0
"977","exp_n120",0.693443615538627,30,21
"978","exp_n120",0.693812244078343,2,0
"979","exp_n120",0.70887049721336,30,16
"980","exp_n120",0.720348631125209,30,8
"981","exp_n120",0.741439892420684,71,0
"982","exp_n120",0.746268226087009,2,0
"983","exp_n120",0.746661231491442,3,0
"984","exp_n120",0.750782953154609,30,11
"985","exp_n120",0.761287680860558,30,8
"986","exp_n120",0.762046787793763,3,3
"987","exp_n120",0.775547729853354,30,8
"988","exp_n120",0.789222948826297,30,17
"989","exp_n120",0.792290053014948,4,0
"990","exp_n120",0.7960797645477,4,0
"991","exp_n120",0.80377530141689,30,24
"992","exp_n120",0.808324599511403,30,30
"993","exp_n120",0.835295299010271,30,2
"994","exp_n120",0.8373064083054,30,5
"995","exp_n120",0.839010136791177,1,0
"996","exp_n120",0.877084913265118,30,30
"997","exp_n120",0.882481431419001,30,2
"998","exp_n120",0.885024286778706,5,0
"999","exp_n120",0.891172192654055,30,2
"1000","exp_n120",0.914287165020879,30,1
"1001","exp_n120",0.914725998787276,30,5
"1002","exp_n120",0.922768295443666,73,0
"1003","exp_n120",0.923553851899215,17,1
"1004","exp_n120",0.924146341464912,36,0
"1005","exp_n120",0.924783757555736,30,0
"1006","exp_n120",0.93487831672237,2,0
"1007","exp_n120",0.942928855400881,30,17
"1008","exp_n120",0.9541210160925,30,24
"1009","exp_n120",0.958482832987768,30,21
"1010","exp_n120",0.97044083438334,30,22
"1011","exp_n120",0.976166163406714,30,11
"1012","exp_n120",0.994936484283551,30,15
"1013","exp_n120",0.999783677561197,30,30
"1014","exp_n120",1.019296834687,4,0
"1015","exp_n121",0,30,0
"1016","exp_n121",0.708927846027184,2,0
"1017","exp_n121",0.711680681528522,30,23
"1018","exp_n121",0.727219676345274,30,4
"1019","exp_n121",0.731973847151484,30,19
"1020","exp_n121",0.752163328104924,2,0
"1021","exp_n121",0.752914875824214,71,0
"1022","exp_n121",0.758930470896646,30,6
"1023","exp_n121",0.759175065504217,3,0
"1024","exp_n121",0.76504305168909,30,1
"1025","exp_n121",0.7710586753592,3,3
"1026","exp_n121",0.780561324623172,30,8
"1027","exp_n121",0.80918851428227,30,14
"1028","exp_n121",0.824707028046591,30,30
"1029","exp_n121",0.827935370245808,4,0
"1030","exp_n121",0.828824347707595,30,25
"1031","exp_n121",0.839571244694314,4,0
"1032","exp_n121",0.848225983836609,1,0
"1033","exp_n121",0.848860491477993,30,3
"1034","exp_n121",0.849673100291931,30,6
"1035","exp_n121",0.878279502595982,30,6
"1036","exp_n121",0.881963515386472,5,0
"1037","exp_n121",0.899582887586452,30,2
"1038","exp_n121",0.913241297391239,30,30
"1039","exp_n121",0.922652710317737,30,1
"1040","exp_n121",0.925131947190838,30,3
"1041","exp_n121",0.935510452349593,73,0
"1042","exp_n121",0.937473386351332,17,5
"1043","exp_n121",0.938466845711073,30,2
"1044","exp_n121",0.939912312177263,36,3
"1045","exp_n121",0.965459816399694,30,17
"1046","exp_n121",0.968834043961161,2,2
"1047","exp_n121",0.981177477163761,30,27
"1048","exp_n121",0.985654269499811,30,24
"1049","exp_n121",0.985946891786496,30,15
"1050","exp_n121",0.995436533272371,30,22
"1051","exp_n121",1.00546761424055,30,13
"1052","exp_n121",1.02550089520227,30,29
"1053","exp_n121",1.04680892680504,4,0
"1054","exp_n122",0,30,0
"1055","exp_n122",0.69310738749457,2,0
"1056","exp_n122",0.695801387496805,30,24
"1057","exp_n122",0.710406672042921,30,25
"1058","exp_n122",0.72304904414265,30,6
"1059","exp_n122",0.745964621732858,30,14
"1060","exp_n122",0.747289997400083,2,0
"1061","exp_n122",0.753003743524971,3,0
"1062","exp_n122",0.753500239628747,3,3
"1063","exp_n122",0.754420189380279,71,0
"1064","exp_n122",0.759268993704321,30,5
"1065","exp_n122",0.765583120127815,30,11
"1066","exp_n122",0.789295677930073,30,18
"1067","exp_n122",0.800787794918874,30,24
"1068","exp_n122",0.802848854864346,4,0
"1069","exp_n122",0.807148443554832,30,30
"1070","exp_n122",0.822514614584667,4,0
"1071","exp_n122",0.829093014025462,1,0
"1072","exp_n122",0.833916591589308,30,1
"1073","exp_n122",0.834486994299472,30,8
"1074","exp_n122",0.870238078447678,30,3
"1075","exp_n122",0.875672128425919,5,0
"1076","exp_n122",0.88957983474914,30,28
"1077","exp_n122",0.895945208416085,30,2
"1078","exp_n122",0.910421022415713,30,2
"1079","exp_n122",0.921217079154015,73,0
"1080","exp_n122",0.924459536454442,17,3
"1081","exp_n122",0.926059855748218,30,1
"1082","exp_n122",0.926424565273135,36,3
"1083","exp_n122",0.932079240485814,30,2
"1084","exp_n122",0.941348434295468,30,15
"1085","exp_n122",0.944291015493764,2,2
"1086","exp_n122",0.962914187070661,30,29
"1087","exp_n122",0.968483151626694,30,20
"1088","exp_n122",0.983896772691223,30,17
"1089","exp_n122",0.983997971730248,30,20
"1090","exp_n122",0.993112474020513,30,15
"1091","exp_n122",1.00128701782003,30,29
"1092","exp_n122",1.00967630497039,4,1
"1093","exp_n123",0,30,0
"1094","exp_n123",0.698809737696736,2,0
"1095","exp_n123",0.703731573962663,30,25
"1096","exp_n123",0.716457993131136,30,25
"1097","exp_n123",0.723939782513774,30,5
"1098","exp_n123",0.75076382945674,30,12
"1099","exp_n123",0.7541451038453,71,0
"1100","exp_n123",0.757236411044849,2,0
"1101","exp_n123",0.7607495799419,30,2
"1102","exp_n123",0.763243930647621,3,3
"1103","exp_n123",0.766890806391181,3,0
"1104","exp_n123",0.775171761937484,30,9
"1105","exp_n123",0.790732547762757,30,19
"1106","exp_n123",0.802632751490056,30,23
"1107","exp_n123",0.814013124218794,30,30
"1108","exp_n123",0.830396409925653,4,0
"1109","exp_n123",0.833291267506909,4,0
"1110","exp_n123",0.841899860212958,1,0
"1111","exp_n123",0.84469587354384,30,0
"1112","exp_n123",0.846287127620438,30,4
"1113","exp_n123",0.884307391764549,30,30
"1114","exp_n123",0.885150136906186,30,4
"1115","exp_n123",0.886081953595962,5,0
"1116","exp_n123",0.905739922157056,30,2
"1117","exp_n123",0.913858919315157,30,4
"1118","exp_n123",0.92416306490562,30,3
"1119","exp_n123",0.92528998709309,17,2
"1120","exp_n123",0.927408796472959,73,0
"1121","exp_n123",0.943147234618834,30,1
"1122","exp_n123",0.943458727135996,36,3
"1123","exp_n123",0.948649077908915,2,1
"1124","exp_n123",0.95127210704448,30,11
"1125","exp_n123",0.961153356631411,30,26
"1126","exp_n123",0.983772417148995,30,16
"1127","exp_n123",0.984441618521028,30,16
"1128","exp_n123",0.991526596121103,30,11
"1129","exp_n123",0.994740250626305,30,20
"1130","exp_n123",1.01445603566266,30,29
"1131","exp_n123",1.03180384814434,4,0
"1132","exp_n124",0,30,0
"1133","exp_n124",0.69758582493895,2,0
"1134","exp_n124",0.703514685150253,30,20
"1135","exp_n124",0.714434914200093,30,6
"1136","exp_n124",0.733094576267294,30,22
"1137","exp_n124",0.748819223298346,30,5
"1138","exp_n124",0.751964897795885,2,0
"1139","exp_n124",0.754493822439318,71,0
"1140","exp_n124",0.756994407438343,30,11
"1141","exp_n124",0.7588068900941,3,0
"1142","exp_n124",0.772995813041721,30,9
